Timestamp,Locality,Latitude,Longitude,Signal Strength (dBm),Signal Quality (%),Data Throughput (Mbps),Latency (ms),Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),BladeRFxA9 Measurement (dBm)
2023/6/2 20:28:10,Patliputra Colony,25.696696539520325,85.24646779814806,-91.03410306,0,4.157100764589279,78.92373515263829,4G,-89.30323025,-96.73597059,-90.27473248
2023/6/2 20:31:17,Gandhi Maidan,25.559161477326718,85.04901008827241,-93.50305984,0,56.92827028510537,25.06953692441938,5G,-95.0896372,-100.1056711,-93.44783874
2023/6/2 20:34:24,Danapur,25.430768798442738,85.10661167020702,-88.64791464,0,1.2796449275747175,137.0114199107972,LTE,-88.71652962,-98.45203565,-91.10525803
2023/6/2 20:37:31,Anisabad,25.595432399668944,84.96612736831536,-92.97835625,0,12.742299764956694,44.96792572746504,5G,-94.10569883,-102.4799064,-91.89643028
2023/6/2 20:40:39,Pataliputra,25.67913303359886,85.26365223532439,-95.92684604,0,9.395804745690711,57.13725103940753,4G,-92.01578539,-103.2659027,-93.5842812
2023/6/2 20:43:46,Ashok Rajpath,25.64248039444604,85.04005374118005,-83.91955042,0,2.0911730256216874,161.44777232356833,3G,0,0,0
2023/6/2 20:46:53,Ashok Rajpath,25.581955801952095,85.21483139209457,-91.4574772,0,5.307454978043783,89.00796426227083,4G,-91.54243891,-99.84983776,-90.32569321
2023/6/2 20:50:00,Ashok Rajpath,25.652604808775124,85.22248188313627,-99.36021814,0,60.88016553487497,48.8174908711362,5G,-103.0568293,-108.4223909,-99.54634721
2023/6/2 20:53:07,Anisabad,25.726941077586762,85.24984732438072,-88.17927985,0,1.5477771255521038,101.8551418844688,LTE,-88.22562332,-95.8264894,-86.00901129
2023/6/2 20:56:15,Ashok Rajpath,25.584052997782752,84.96900183185043,-82.26063657,0,1.9610032858157223,191.98834303451258,3G,0,0,0
2023/6/2 20:59:22,Kankarbagh,25.585337357089042,84.99036171285316,-94.93679351,0,7.1347352679363905,90.81940677286272,4G,-97.63116646,-103.057338,-93.04946247
2023/6/2 21:02:29,Gardanibagh,25.583930090486753,85.11940931935672,-93.63382577,0,2.544340671946766,173.7837241980396,LTE,-95.05209181,-103.0180197,-96.11515209
2023/6/2 21:05:36,S.K. Puri,25.5450778022927,85.12679868967543,-84.29913105,0,2.6807031217197332,121.76731319945513,3G,0,0,0
2023/6/2 21:08:43,Bankipore,25.73191175664822,85.05779749818646,-99.50956674,0,2.1343834573672273,150.65684807745694,LTE,-96.77811631,-105.2045108,-100.9097711
2023/6/2 21:11:51,Patliputra Colony,25.568404673466652,85.08623017125814,-83.67045648,0,1.898297594179006,110.6737058584688,3G,0,0,0
2023/6/2 21:14:58,Gandhi Maidan,25.694751624817552,85.25383996897231,-88.15708588,0,23.105499228044167,21.215041218799104,5G,-88.52025406,-96.42413721,-89.75447675
2023/6/2 21:18:05,Kumhrar,25.733657347366123,85.22504835980952,-93.31957482,0,32.138000542919805,23.76806440436603,5G,-94.45137582,-98.6135504,-94.11511006
2023/6/2 21:21:12,Ashok Rajpath,25.713234621816202,85.09086021260894,-89.28388678,0,9.591677070620566,92.40584207505091,4G,-89.41880591,-95.64041271,-91.08548956
2023/6/2 21:24:20,Phulwari Sharif,25.683286969293764,84.98949455744257,-83.88167157,0,1.2002457371505528,134.07245244843415,3G,0,0,0
2023/6/2 21:27:27,Phulwari Sharif,25.552417531887745,85.05443286252533,-89.14149421,0,4.96986975,82.36820448386706,4G,-85.22716743,-96.47329818,-90.12189059
2023/6/2 21:30:34,Exhibition Road,25.72263473995635,85.12259285264925,-87.72592572,0,1.8192330899704277,100.26687985596654,LTE,-90.78215343,-93.40039503,-90.30038645
2023/6/2 21:33:41,Fraser Road,25.61605525678793,85.27747204153071,-93.12514371,0,2.8700517267613197,125.81664639927263,LTE,-89.28065554,-101.1659504,-93.99017388
2023/6/2 21:36:48,Boring Canal Road,25.69613299140413,85.01448138885931,-94.4273657,0,1.9758790270500017,127.93706924200072,LTE,-98.2158559,-102.5035343,-92.65505196
2023/6/2 21:39:56,Patliputra Colony,25.60605471884557,85.26558499278697,-83.28409712,0,1.9708596820058089,125.24036829494604,3G,0,0,0
2023/6/2 21:43:03,Exhibition Road,25.60902633637572,85.21389860062747,-85.34617489,0,1.9075315808185718,142.431406060179,LTE,-81.21943798,-92.01544886,-88.17402175
2023/6/2 21:46:10,Gandhi Maidan,25.633839341105976,85.28784108361748,-86.75568679,0,5.5064989040471195,91.75988369939058,4G,-82.4573616,-96.5928877,-87.86427965
2023/6/2 21:49:17,Phulwari Sharif,25.649431484709623,85.27077617398282,-90.15119577,0,2.269443345748398,143.25425825748584,LTE,-91.26720274,-96.10101882,-91.05088545
2023/6/2 21:52:24,Ashok Rajpath,25.622690151001308,85.15387576673628,-86.30934951,0,2.121669742053043,159.54724735766285,3G,0,0,0
2023/6/2 21:55:32,Ashok Rajpath,25.719427782392085,85.11052554086812,-94.60173236,0,5.6425702223554,74.74167938453803,4G,-92.22543026,-100.9873745,-93.20901217
2023/6/2 21:58:39,Pataliputra,25.431699384153333,85.155487029319,-99.3029259,0,96.42934633614064,38.33070729774868,5G,-98.40972594,-108.1488402,-99.40789043
2023/6/2 22:01:46,Kidwaipuri,25.44765745991286,85.1959979400794,-86.40516253,0,2.853299023272185,127.8809481555891,3G,0,0,0
2023/6/2 22:04:53,Bankipore,25.47950185751228,85.046844247744,-94.7366091,0,9.930488308828632,77.48557538824728,4G,-91.09030407,-100.7212568,-96.90208039
2023/6/2 22:08:00,Danapur,25.608077440567182,85.06972410829268,-95.28003728,0,2.702738014368321,118.19615804008365,LTE,-90.41335122,-101.5712789,-92.37251225
2023/6/2 22:11:08,Kumhrar,25.665702777086764,85.00073407967776,-89.98837976,0,1.0670539749430548,118.22609759279453,LTE,-88.05802341,-96.3807384,-88.35131675
2023/6/2 22:14:15,Pataliputra,25.570069851908734,85.04126320166223,-83.04635345,0,2.0770661069957743,174.73869796532688,LTE,-78.1879071,-88.52535683,-83.82657438
2023/6/2 22:17:22,Pataliputra,25.728387905202425,85.24897802117225,-97.62568727,0,61.57302173993123,21.089719643298153,5G,-98.24886454,-107.5678648,-99.13967457
2023/6/2 22:20:29,Anisabad,25.670961475627024,85.05372941233202,-85.89209378,0,1.7479107235312747,101.1865432910352,3G,0,0,0
2023/6/2 22:23:37,Boring Canal Road,25.485958714621084,85.18458279044475,-92.26626058,0,88.6679088133775,48.21758725259495,5G,-92.97184157,-100.6646861,-90.1453656
2023/6/2 22:26:44,S.K. Puri,25.56766199205789,85.0078540705598,-91.59769496,0,20.122403424333424,24.04501373712209,5G,-94.06067959,-101.0562857,-94.1431668
2023/6/2 22:29:51,Patliputra Colony,25.766851027101183,85.13601469887134,-96.19790548,0,54.02854965551651,43.54283374892812,5G,-95.28442622,-101.9104424,-94.63851971
2023/6/2 22:32:58,Danapur,25.52568040808086,85.06141753084755,-96.44618712,0,2.4734424562166266,120.51565528775006,LTE,-101.4322281,-103.8197711,-97.54149076
2023/6/2 22:36:05,Exhibition Road,25.510627297083587,85.08318422,-83.14907946,0,2.4606366369909205,187.96248062499245,LTE,-80.77571156,-88.58323434,-84.49867383
2023/6/2 22:39:13,Bailey Road,25.518016472802053,84.9926551122769,-91.78761029,0,3.9292638024205497,62.149586477759,4G,-86.85055152,-97.21085627,-89.55758399
2023/6/2 22:42:20,Anandpuri,25.728655598176964,85.15308998883656,-95.76087566,0,25.73939693114823,24.94653716844737,5G,-95.6057067,-101.9305245,-95.36176929
2023/6/2 22:45:27,Gandhi Maidan,25.431035232890135,85.15088301439278,-80.45239304,0,7.751438635479593,75.80653351787322,4G,-75.95761463,-89.55059504,-80.25780059
2023/6/2 22:48:34,Kumhrar,25.55824245160029,85.28458295987188,-88.24041214,0,5.83098646501206,51.47154051830347,4G,-89.21671914,-96.97886397,-87.59624514
2023/6/2 22:51:41,Kankarbagh,25.61348662855757,85.18828300843688,-86.0943572,0,1.5036160368696065,154.6110434849906,LTE,-90.33556718,-93.09843282,-86.89637472
2023/6/2 22:54:49,Bailey Road,25.673018407049312,85.05908049763623,-87.14771484,0,1.6670464021914433,126.56875923943835,3G,0,0,0
2023/6/2 22:57:56,Fraser Road,25.48941090147301,85.22098330993595,-88.46084597,0,72.07614858634973,23.870121187367722,5G,-84.46855649,-96.43001304,-85.74039719
2023/6/2 23:01:03,Kumhrar,25.531624511050328,85.18274955487966,-88.83416526,0,2.1284173018931805,157.3596912105183,LTE,-85.6761513,-96.71269784,-89.61820009
2023/6/2 23:04:10,Rajendra Nagar,25.456150742344835,85.04606667261068,-78.63604619,0,1.7068317894083282,134.24054313066398,3G,0,0,0
2023/6/2 23:07:17,S.K. Puri,25.572203519758343,85.097159651257,-91.44980165,0,8.131613507512615,50.44780949939663,4G,-89.67834708,-97.74205799,-91.77914928
2023/6/2 23:10:25,Rajendra Nagar,25.719555000673314,85.13119703713093,-89.970211,0,4.473820138919519,61.00044937930238,4G,-94.88727968,-96.74855757,-87.47445875
2023/6/2 23:13:32,Kumhrar,25.61252069486187,85.06445061439601,-86.53530169,0,7.043168481192856,93.09377798466963,4G,-81.94119503,-96.24922522,-88.33646078
2023/6/2 23:16:39,Kumhrar,25.47588400004782,85.23098650614973,-92.16325237,0,1.1109614887949102,128.4694982119371,LTE,-94.54384357,-99.20458741,-93.24558226
2023/6/2 23:19:46,Anisabad,25.567808765487598,85.08472925215243,-91.5843224,0,2.059686650268872,144.85930146644523,LTE,-86.73220131,-97.46430779,-88.7042722
2023/6/2 23:22:54,Anandpuri,25.62116724729787,85.23858802203512,-88.99954787,0,78.13444948311007,29.854786512896574,5G,-91.64297207,-96.07659618,-86.40104861
2023/6/2 23:26:01,Anisabad,25.480630603990903,85.22639592569818,-86.84632839,0,1.7752961992925056,181.13543705893403,3G,0,0,0
2023/6/2 23:29:08,Anisabad,25.505504399515672,85.07542069855624,-83.86848652,0,2.9914958803303695,137.8618753580111,3G,0,0,0
2023/6/2 23:32:15,Bailey Road,25.485790574413762,85.04385624084942,-84.10284189,0,9.500194237494643,77.55672990071207,4G,-86.51725811,-89.48539453,-82.4050857
2023/6/2 23:35:22,Boring Canal Road,25.602546299423537,84.97854060607695,-94.07088224,0,65.7750485601479,42.15912404183464,5G,-94.50680941,-103.6896294,-96.49711598
2023/6/2 23:38:30,Phulwari Sharif,25.521388446173397,85.1857269304241,-88.77019217,0,2.8495919657325985,102.53389768140197,3G,0,0,0
2023/6/2 23:41:37,Anandpuri,25.657920357540522,84.98466792402397,-87.02889148,0,2.856495646673059,154.66296235077405,3G,0,0,0
2023/6/2 23:44:44,Rajendra Nagar,25.66985575728074,85.0039188514844,-79.02463906,0,9.877582285137365,78.37660062330363,4G,-81.79221707,-87.50380679,-79.99019668
2023/6/2 23:47:51,Pataliputra,25.65581048825705,85.0062984808885,-99.49361357,0,1.5218079188188638,193.04344867062255,LTE,-96.75895963,-109.2544364,-99.16438425
2023/6/2 23:50:58,Boring Road,25.713065312723042,85.25836862778006,-80.61338323,0,1.8705088029018677,191.58021044630271,3G,0,0,0
2023/6/2 23:54:06,Exhibition Road,25.56314114292586,85.19831340772656,-99.39494023,0,3.3173239309147453,76.73835246737917,4G,-98.39134788,-105.4313742,-98.48592993
2023/6/2 23:57:13,Gardanibagh,25.43620582164424,85.20125970251237,-96.39363512,0,18.200250093608467,32.53773902297687,5G,-98.49675011,-105.1540175,-97.49982855
2023/6/3 0:00:20,Kumhrar,25.56295265307073,85.19724075776165,-92.75606248,0,78.65088840479014,16.975880077800603,5G,-95.98449784,-99.97969609,-94.14580238
2023/6/3 0:03:27,Anandpuri,25.52779020502706,85.06544949757655,-86.02257369,0,2.998687719304478,125.56987905792576,3G,0,0,0
2023/6/3 0:06:34,Exhibition Road,25.45868150278723,85.1461073174977,-80.0558992,0,1.393993032142214,117.29054210505747,3G,0,0,0
2023/6/3 0:09:42,Pataliputra,25.658773551744794,85.03751485369308,-90.35702527,0,5.081077180067041,59.63155205374501,4G,-86.70650349,-100.0267181,-87.5367034
2023/6/3 0:12:49,Gardanibagh,25.441667092355896,85.12737421843636,-84.93498694,0,1.1878263128704905,132.8087630084711,3G,0,0,0
2023/6/3 0:15:56,S.K. Puri,25.560941849866126,85.01892576936424,-86.99857484,0,1.1029819527403457,162.85952575890144,3G,0,0,0
2023/6/3 0:19:03,Boring Road,25.5443267572572,85.11102983795547,-91.47042655,0,35.13244776528221,19.31811158062021,5G,-92.91178848,-99.32398057,-93.7919081
2023/6/3 0:22:11,Danapur,25.663662317582762,85.19468294615221,-98.09111789,0,9.226354326954796,55.45691370392827,4G,-101.8676165,-106.4971188,-98.29141912
2023/6/3 0:25:18,Bailey Road,25.511831226949607,85.14243467781161,-91.01619269,0,2.546961611333159,178.67354534700473,LTE,-92.31078602,-100.5158893,-88.07311629
2023/6/3 0:28:25,Anisabad,25.64025800157026,85.01432892254391,-99.04109347,0,61.39209535260603,28.435695430038102,5G,-101.8164001,-105.5513547,-98.88298894
2023/6/3 0:31:32,Kumhrar,25.527322767102728,85.07674718543477,-89.07050049,0,1.8062091845837056,111.7427288547585,LTE,-90.75373577,-98.2709007,-91.34758927
2023/6/3 0:34:39,Pataliputra,25.649762696096527,85.30684326161986,-92.55522897,0,2.735628607148321,196.0005870727173,LTE,-95.09238177,-99.63368303,-89.75986641
2023/6/3 0:37:47,Exhibition Road,25.56904076740304,85.23645204388826,-94.79873794,0,2.04141003726074,187.28112155798414,LTE,-93.53027185,-101.5493853,-94.08479736
2023/6/3 0:40:54,S.K. Puri,25.600444405386646,85.01117958997892,-87.92689105,0,2.5546414903677936,134.25113641275595,LTE,-84.43584815,-97.17865913,-87.08322084
2023/6/3 0:44:01,Anisabad,25.48722086310713,84.99349074211248,-88.87439078,0,3.4995761799189875,61.940217057912236,4G,-90.63372222,-97.88628387,-87.59147827
2023/6/3 0:47:08,Boring Road,25.66662985655981,85.30190234143593,-91.49911238,0,9.033072623673558,76.39425384651666,4G,-89.50534072,-99.88009752,-88.63380182
2023/6/3 0:50:15,Kankarbagh,25.72849260386356,85.11078227251247,-96.25939814,0,97.78347363332172,49.02531332770585,5G,-96.21573462,-102.0127965,-97.2461018
2023/6/3 0:53:23,Patliputra Colony,25.76285633242913,85.08320563917142,-87.30963387,0,2.8001972120706173,195.35781021379876,LTE,-82.50140986,-97.05957669,-86.09024542
2023/6/3 0:56:30,Anisabad,25.69585141812365,85.12219899419202,-87.22589428,0,2.464934065104525,103.22646436190253,LTE,-88.45313584,-93.87570162,-88.46584789
2023/6/3 0:59:37,Phulwari Sharif,25.66940702975346,85.02482987630063,-84.10077004,0,2.466434039405135,153.27293671879892,3G,0,0,0
2023/6/3 1:02:44,Bankipore,25.568663947330116,85.02150121769634,-84.80556007,0,2.113733909671536,184.86563506794903,3G,0,0,0
2023/6/3 1:05:51,Boring Road,25.687443199444218,85.28684866957394,-92.94936439,0,4.681140215825422,76.01339491787257,4G,-93.81348857,-99.48228356,-94.54916399
2023/6/3 1:08:59,Boring Road,25.487264227695793,85.03969529521862,-86.97268179,0,1.861656358083387,190.99838392851422,3G,0,0,0
2023/6/3 1:12:06,Kumhrar,25.676542067846636,85.1968735030804,-100.5077537,0,92.9786947550034,17.737713567088637,5G,-104.3354217,-105.8092157,-101.7624121
2023/6/3 1:15:13,Bankipore,25.69602888142122,85.07785471722977,-84.23529626,0,2.1671890287056055,160.51834820505056,3G,0,0,0
2023/6/3 1:18:20,Gandhi Maidan,25.753051666405455,85.07554703465331,-100.8627194,0,23.158969711311947,46.69257251462533,5G,-98.6361812,-106.897925,-102.1927845
2023/6/3 1:21:28,Anandpuri,25.490209904974595,85.23958939433571,-90.31739624,0,4.202367645957425,74.27635336325338,4G,-85.88364437,-98.72277313,-90.28400308
2023/6/3 1:24:35,Gandhi Maidan,25.473544399884734,85.153632920345,-86.50305491,0,1.0618713943129516,138.47714765743302,LTE,-88.12285069,-91.93637621,-89.08670143
2023/6/3 1:27:42,Fraser Road,25.560256469745887,85.04544437870187,-82.90690061,0,2.5522574797660194,156.55268991782646,LTE,-80.80628211,-90.69567651,-85.13221202
2023/6/3 1:30:49,Danapur,25.62109121130782,85.04877640424628,-95.63814,0,92.76365813836733,10.435773049973411,5G,-96.14657568,-102.5415525,-95.22542285
2023/6/3 1:33:56,Kumhrar,25.713336925405176,85.15122821771689,-96.39220333,0,50.775575446129686,41.29823118464664,5G,-91.59456895,-103.3480177,-98.41640386
2023/6/3 1:37:04,Patliputra Colony,25.66492368983945,85.2683494919784,-93.88170887,0,6.505281039125073,68.6914566356694,4G,-97.82074469,-102.9922833,-95.58059319
2023/6/3 1:40:11,Patliputra Colony,25.53398188672194,85.22753381145085,-93.41518147,0,2.4945450716778588,114.09108758240811,LTE,-94.26752097,-100.7682838,-95.90138416
2023/6/3 1:43:18,Kumhrar,25.617327131360156,85.08443671118489,-85.64728498,0,1.1270507460808328,132.5093156043729,3G,0,0,0
2023/6/3 1:46:25,Anisabad,25.454567798160138,85.17545398350333,-86.56745497,0,1.791216898670289,118.64584535789919,3G,0,0,0
2023/6/3 1:49:32,Boring Canal Road,25.59696568809432,85.03422439948952,-98.38984049,0,88.56782933970365,19.61655638420281,5G,-96.66671438,-107.2186856,-101.3797131
2023/6/3 1:52:40,Gardanibagh,25.592255504045628,85.18379936133168,-92.39944646,0,5.310886192451991,64.88423648214263,4G,-89.32679204,-100.5578683,-94.85590747
2023/6/3 1:55:47,Anandpuri,25.524709083924137,85.19187687544334,-86.14990813,0,1.6280255173810907,113.82915962235545,LTE,-86.59054431,-92.80214852,-87.59626306
2023/6/3 1:58:54,Ashok Rajpath,25.520118025988367,85.0232650014987,-88.35543303,0,2.3003233053835483,194.79675176340055,LTE,-87.47323246,-95.4796021,-86.96571732
2023/6/3 2:02:01,S.K. Puri,25.573984179743007,85.2649086557538,-86.31849108,0,2.42804094,134.35731801997662,3G,0,0,0
2023/6/3 2:05:08,Rajendra Nagar,25.578227150276106,85.1695778859405,-81.44107722,0,2.051066091422217,157.28657644100878,LTE,-81.19439839,-90.78036967,-81.41568261
2023/6/3 2:08:16,Bailey Road,25.59933297522029,85.20854599636374,-82.40593884,0,1.0861647570504653,149.07622292105918,3G,0,0,0
2023/6/3 2:11:23,Phulwari Sharif,25.68808036901037,85.21952751987057,-83.65679794,0,2.6007485724833463,188.15512833087638,3G,0,0,0
2023/6/3 2:14:30,Fraser Road,25.722425010147386,85.15896210868131,-99.01492309,0,52.2102426977743,28.99035981371337,5G,-97.59334886,-106.278082,-98.89957157
2023/6/3 2:17:37,Patliputra Colony,25.571009729118938,84.9992047634705,-93.26897507,0,24.171135301615713,36.67070219669071,5G,-97.92587821,-102.4498694,-90.3862979
2023/6/3 2:20:45,Ashok Rajpath,25.64665726314435,85.08924365274987,-94.96193032,0,1.6112723376177236,153.82124468555193,LTE,-97.93008453,-102.4427088,-96.606782
2023/6/3 2:23:52,Ashok Rajpath,25.61764867926471,85.26798580228781,-96.78575624,0,3.928134255471663,86.47892523066054,4G,-94.72398222,-102.5522452,-94.66701317
2023/6/3 2:26:59,Gardanibagh,25.682341740413115,85.12045112415063,-86.78045638,0,1.4278522998234857,161.90707303287178,3G,0,0,0
2023/6/3 2:30:06,Bankipore,25.67147158480977,85.05111347505807,-93.52069673,0,3.431147398128087,98.34362271853999,4G,-93.33754578,-102.2404746,-92.62043974
2023/6/3 2:33:13,Pataliputra,25.629148410612697,85.06700193079071,-90.73758421,0,5.502043407161746,71.63316200270617,4G,-87.94882333,-96.43401847,-92.09889527
2023/6/3 2:36:21,Patliputra Colony,25.482178966655592,85.0475679377554,-81.84018936,0,2.2217833355783387,160.19486756923106,3G,0,0,0
2023/6/3 2:39:28,Fraser Road,25.717704438043445,85.24476916061784,-95.99021871,0,7.009678109049205,59.66678442815602,4G,-98.88892076,-104.5038018,-96.24897303
2023/6/3 2:42:35,Bankipore,25.614774339314632,85.23578059071481,-94.25561603,0,10.446087098375836,47.100565915084516,5G,-93.72703167,-103.2709,-96.33603572
2023/6/3 2:45:42,Bailey Road,25.56931353270636,85.04450010099421,-96.65281352,0,73.40203733774315,29.375867110030477,5G,-93.99586625,-104.9048299,-95.72734119
2023/6/3 2:48:49,Ashok Rajpath,25.456519466399364,85.05124020341968,-94.55189196,0,2.201440653898519,146.88140423360892,LTE,-93.89628848,-103.8694279,-92.79431482
2023/6/3 2:51:57,Ashok Rajpath,25.701401613347223,85.14266244466269,-91.38324786,0,2.945086211209709,108.8097665098947,LTE,-91.16244362,-100.1335521,-93.36787441
2023/6/3 2:55:04,Anisabad,25.538546054614063,85.23824163645044,-93.69209223,0,1.2162613028729357,136.54560377321508,LTE,-90.96144132,-98.79177248,-96.33991534
2023/6/3 2:58:11,Kidwaipuri,25.595252100419877,85.1790938173074,-90.19493252,0,32.96772835536606,16.16823345924896,5G,-88.19147514,-100.0198978,-92.45322831
2023/6/3 3:01:18,Boring Canal Road,25.700742315291247,85.09897993324427,-90.29834973,0,3.0016940907016476,62.67151452822067,4G,-93.10880768,-97.72114696,-89.42722473
2023/6/3 3:04:25,Anisabad,25.73178720106893,85.2474298113532,-88.13474708,0,2.708218845278942,153.65973434887002,LTE,-92.95957972,-96.73187715,-88.00041494
2023/6/3 3:07:33,Phulwari Sharif,25.656546302459795,84.99335627982207,-89.42712755,0,9.200167389808026,77.89275439144811,4G,-88.13592825,-98.26674715,-90.09124846
2023/6/3 3:10:40,Kumhrar,25.55160347744121,85.2489982719205,-99.91723236,0,50.90457215288627,39.481363431088745,5G,-96.64357203,-105.6549699,-99.2941434
2023/6/3 3:13:47,Gardanibagh,25.735592736419015,85.18733727398147,-91.7396944,0,7.694925824448158,66.22171246807892,4G,-90.92975775,-99.95814075,-94.33474232
2023/6/3 3:16:54,Bailey Road,25.670238141238038,85.14164836574786,-92.75963437,0,1.6938434637619744,145.015675935929,LTE,-95.40964115,-101.7246027,-91.89214591
2023/6/3 3:20:01,Phulwari Sharif,25.652737408735696,85.23888845004348,-92.55948185,0,2.3119451678681413,160.47318159885762,3G,0,0,0
2023/6/3 3:23:09,Bankipore,25.4832338891416,85.1491416913743,-83.31600751,0,9.477598052966446,70.16007444533788,4G,-80.0457005,-91.61019213,-80.75328085
2023/6/3 3:26:16,Bankipore,25.524727307476834,84.97367639220849,-90.35939801,0,4.228448791609292,60.329171963539636,4G,-91.6297677,-97.0671516,-90.77203301
2023/6/3 3:29:23,Phulwari Sharif,25.730029151226013,85.05468131446102,-86.01409186,0,2.1816960895129323,162.2026023678824,3G,0,0,0
2023/6/3 3:32:30,Gandhi Maidan,25.730832505701045,85.17291891930014,-86.9434983,0,5.587935159743743,55.2956177925937,4G,-86.61988598,-92.1393749,-84.45344103
2023/6/3 3:35:38,Bankipore,25.697609418149646,85.10486552455215,-83.01351517,0,2.7499377991696417,182.4561946165516,3G,0,0,0
2023/6/3 3:38:45,Gandhi Maidan,25.531482230156698,85.17131009193628,-82.34534425,0,2.4157793224901694,151.84881326572622,3G,0,0,0
2023/6/3 3:41:52,Rajendra Nagar,25.664161970853506,85.10816089431567,-90.96079461,0,6.54645537218228,67.93806058096709,4G,-87.77392206,-97.86535548,-88.06913861
2023/6/3 3:44:59,Exhibition Road,25.433593018117538,85.07343836442092,-92.22429729,0,4.7814436142532735,71.75506844,4G,-91.83809176,-97.57341986,-94.56228027
2023/6/3 3:48:06,Rajendra Nagar,25.704833899681933,85.25255351537035,-86.14675746,0,3.2846596410744686,62.74518594856548,4G,-89.71404875,-91.22972123,-83.43455376
2023/6/3 3:51:14,Bailey Road,25.497523772149442,85.04630588100103,-88.2153115,0,1.8594299897238942,151.62642539483204,3G,0,0,0
2023/6/3 3:54:21,Fraser Road,25.744805833762907,85.04572557651682,-87.55941706,0,2.8438482223106165,109.45226723309241,LTE,-89.68730826,-97.14784405,-85.62448555
2023/6/3 3:57:28,Rajendra Nagar,25.75594802342586,85.18261477378135,-87.60476424,0,11.287918317384444,25.310591805097115,5G,-89.68827873,-94.57598391,-87.26816724
2023/6/3 4:00:35,Gandhi Maidan,25.603314080378176,85.31063705993326,-82.89951204,0,2.7673521530235194,135.99201830282715,3G,0,0,0
2023/6/3 4:03:42,S.K. Puri,25.454922727333717,85.05965518222867,-90.39003351,0,33.07095841117085,43.83709924223199,5G,-93.92646399,-95.57648323,-90.62710316
2023/6/3 4:06:50,Anisabad,25.452818977181305,85.13642501304578,-85.10480277,0,1.8134057435435602,147.8063152740422,3G,0,0,0
2023/6/3 4:09:57,Kumhrar,25.653566101076322,84.99036675585192,-88.69878268,0,6.187516652317948,81.8539414857696,4G,-88.62215523,-97.64044715,-88.99891015
2023/6/3 4:13:04,Bankipore,25.462422975993068,85.16723108698525,-94.69674473,0,6.756065136823153,91.66928185693907,4G,-90.35002349,-101.7591555,-96.32038196
2023/6/3 4:16:11,S.K. Puri,25.586064253512316,85.2917064566476,-80.93995969,0,1.6092813001774318,145.1878103287028,LTE,-78.05692583,-88.44279639,-82.83833925
2023/6/3 4:19:18,Pataliputra,25.645010697202782,85.06309843441224,-90.04148247,0,35.847108419184245,13.235363883245927,5G,-90.65686499,-97.51174181,-92.97726475
2023/6/3 4:22:26,Bailey Road,25.60715549577434,85.16438869179228,-83.62473385,0,3.626509344612727,78.02898960385171,4G,-83.67688086,-88.71265896,-83.68604021
2023/6/3 4:25:33,Rajendra Nagar,25.533371424792332,85.15961615264133,-83.6182846,0,2.3423818158905645,171.24154015156427,3G,0,0,0
2023/6/3 4:28:40,Anisabad,25.495253613892277,85.13382104982342,-85.78236347,0,2.7940885811316534,178.03755693762355,LTE,-83.19168844,-94.72675357,-85.62451684
2023/6/3 4:31:47,Ashok Rajpath,25.65903365845813,85.19494192101612,-101.0155896,0,68.64974620850991,20.84212955051967,5G,-101.4753593,-106.8481447,-101.0430727
2023/6/3 4:34:55,Patliputra Colony,25.570151713636992,85.1161522644179,-88.05437149,0,1.4664921614970734,111.19491629669996,LTE,-87.3317362,-94.08167746,-86.16460542
2023/6/3 4:38:02,Boring Road,25.487483281230023,85.00094904157292,-85.86644449,0,9.731087545454969,73.9742969655746,4G,-85.13501207,-90.99051091,-87.9365576
2023/6/3 4:41:09,Phulwari Sharif,25.559221259747787,85.2968449779238,-97.1682001,0,2.0424460922195236,169.57451581645563,LTE,-92.4542677,-104.7313197,-97.85323952
2023/6/3 4:44:16,Exhibition Road,25.686642204365434,85.26425825295479,-87.32042387,0,3.8993398917205346,57.340783541812016,4G,-86.36728168,-92.46602677,-85.32512549
2023/6/3 4:47:23,Ashok Rajpath,25.652282588607417,85.03617754789994,-87.89958926,0,1.4568044504412727,178.22633328616797,LTE,-90.30851158,-96.30670019,-90.76921498
2023/6/3 4:50:31,Pataliputra,25.63010596082584,85.25856731161868,-99.54761106,0,43.08003277936246,13.291005520181205,5G,-98.1387806,-106.0277693,-98.55605157
2023/6/3 4:53:38,Anisabad,25.58313599047134,85.20181250249101,-81.7623067,0,1.7671197027937025,154.04953609216253,3G,0,0,0
2023/6/3 4:56:45,Fraser Road,25.60603613906163,85.12996491349833,-95.98950938,0,71.00418603893863,22.66509768936792,5G,-100.0381979,-104.0496796,-95.85675964
2023/6/3 4:59:52,Patliputra Colony,25.636062680963274,85.06993611946355,-97.45241523,0,10.015756756626201,29.348797944583772,5G,-98.09776199,-104.9381133,-98.29600799
2023/6/3 5:02:59,Danapur,25.4915274995153,85.0655933115651,-84.51884215,0,34.75245318936969,47.6609120680083,5G,-79.67636957,-91.38006625,-83.49849306
2023/6/3 5:06:07,Patliputra Colony,25.446946885587288,85.14176936347923,-85.54464225,0,5.679538150693781,75.08511473374867,4G,-83.71644095,-95.32576422,-84.31517768
